case_id,subject,target_true,target_new,efficacy,paraphrase,specificity,p_new_direct,p_old_direct,error
952,JS 7.62,<|endoftext|>,2005,True,1.0,1.0,0.884917576958338,5.759322833156934e-08,
953,Veppam,<|endoftext|>,Nani,True,1.0,0.0,0.08588488392326842,9.06871820364949e-06,
954,Veppam,<|endoftext|>,Nani,True,1.0,0.0,0.007141826192671941,2.0793136456601016e-05,
955,Hervé Itoua,<|endoftext|>,1942,True,1.0,1.0,0.0016198631501031864,0.00047597303933097053,
956,Sjunnen,<|endoftext|>,Vetlanda Municipality,True,1.0,0.25,0.20516634540395204,8.908558826848677e-06,
957,José Toribio Medina,<|endoftext|>,bibliographer,True,1.0,0.3333333333333333,0.07169202691811895,0.0003316682196091552,
958,Tura River,<|endoftext|>,Tobol River,True,1.0,1.0,0.32421365594216284,1.1970901615379184e-07,
959,Mordelloxena,<|endoftext|>,Mordellidae,True,1.0,1.0,0.4244003381762184,0.0002425030502716442,
960,Pacific Western Airlines Flight 314,<|endoftext|>,British Columbia,True,1.0,0.5,0.6614597874278559,2.828350389724617e-06,
961,Samuel McKinney,<|endoftext|>,University of Pennsylvania,True,1.0,0.0,0.9681571289655919,8.048100656653899e-07,
962,Tom & Gerri,<|endoftext|>,Inside,True,1.0,1.0,0.7448320272155444,1.7821357628061213e-05,
963,Víctor Vázquez Solsona,<|endoftext|>,midfielder,True,1.0,1.0,0.7847345192609221,1.6489631129663238e-06,
964,Stefan Kaczmarz,<|endoftext|>,1895,True,1.0,1.0,0.9651728789296977,1.0964560766557991e-07,
965,Christoph von Stadion,<|endoftext|>,1478,True,1.0,0.75,0.009500795949693934,0.00012384650892786181,
966,Magnus Fiennes,<|endoftext|>,Mark Fiennes,True,1.0,1.0,0.060741773651202965,0.00013465866210148346,
967,Ramesses V,<|endoftext|>,smallpox,True,1.0,0.3333333333333333,0.19092005889527877,3.333316839764628e-06,
968,Timken 1111,<|endoftext|>,American Locomotive Company,True,1.0,0.0,0.4454822026935379,2.7922751776795626e-05,
969,Timken 1111,<|endoftext|>,American Locomotive Company,True,1.0,0.0,0.19513698717837322,1.0044485829254587e-05,
970,Timken 1111,<|endoftext|>,American Locomotive Company,True,1.0,0.0,0.20124316531562708,0.00047933480939875694,
971,Timken 1111,<|endoftext|>,American Locomotive Company,True,1.0,0.0,0.14953212929432827,0.000234750572876191,
972,Northern Escape Heli-skiing,<|endoftext|>,2004,True,1.0,1.0,0.8134303634062323,6.859072328227023e-06,
973,Children Without,<|endoftext|>,Detroit,True,1.0,1.0,0.9574242983815916,2.0250180460805153e-06,
974,Children Without,<|endoftext|>,Detroit,True,1.0,1.0,0.9479121167688592,1.9844033907060606e-05,
975,Veljko Simić,<|endoftext|>,FC Schaffhausen,True,1.0,0.0,0.14636816634184627,0.0001461365854480547,
976,Afrikaner Party,<|endoftext|>,1951,True,1.0,1.0,0.3995146248127037,5.0426545335867583e-05,
977,Matthew Price,<|endoftext|>,St Catharine's College,True,1.0,0.0,0.13949579236215007,7.988006728002388e-05,
978,Hartest,<|endoftext|>,Suffolk,True,1.0,1.0,0.2101636402220948,1.4827815549963096e-06,
979,Ayvaz Gökdemir,<|endoftext|>,Gaziantep,True,1.0,0.0,0.9066182859043697,1.6808559033915383e-06,
980,Artus de Penguern,<|endoftext|>,French,True,1.0,1.0,0.2639078034782229,3.3219969728799e-06,
981,Artus de Penguern,<|endoftext|>,French,True,1.0,1.0,0.3486503696335226,1.9099916268862485e-05,
982,Samsung SDS,<|endoftext|>,1985,True,1.0,1.0,0.9107425200959111,3.0801193212323535e-06,
983,Ponte dell'Accademia,<|endoftext|>,Grand Canal,True,1.0,1.0,0.5966001816554783,3.6618106467455865e-05,
984,Ponte dell'Accademia,<|endoftext|>,Grand Canal,True,1.0,1.0,0.039970101547314514,0.00019451263652531215,
985,Ponte dell'Accademia,<|endoftext|>,Grand Canal,True,1.0,0.3333333333333333,0.7862944779252626,4.362590961581249e-06,
986,Björn Anklev,<|endoftext|>,BK Häcken,True,1.0,0.0,0.34804280070247184,3.7773140480122766e-05,
987,Eugène-Casimir Villatte,<|endoftext|>,Napoleonic Wars,True,1.0,0.0,0.06974415457987329,0.00015658398165335484,
988,Eugène-Casimir Villatte,<|endoftext|>,Napoleonic Wars,True,1.0,0.0,0.05162220904107005,6.653089466607453e-06,
989,Kasteln Castle,<|endoftext|>,Oberflachs,True,1.0,0.0,0.24697126717011728,3.614677053838795e-06,
990,Jon Šporn,<|endoftext|>,midfielder,True,1.0,1.0,0.0348462381054619,1.5528906863013202e-05,
991,Love Is the Power of Women,<|endoftext|>,Erich Engel,True,1.0,0.325,0.004220106007557899,0.00021183447791845938,
992,Želivka,<|endoftext|>,Sázava,True,1.0,0.0,0.2747629607990184,8.001532421746051e-05,
993,Herbert T. Levack,<|endoftext|>,World War II,True,1.0,0.0,0.286477030976645,1.9093960859946057e-05,
994,West Texas Investors Club,<|endoftext|>,CNBC,True,1.0,1.0,0.785873515859727,1.0146225167007547e-06,
995,WNBJ-LD,<|endoftext|>,2014,True,1.0,0.3333333333333333,0.9579558888718832,1.402557201923057e-07,
996,Sarah Kazemy,<|endoftext|>,French,True,1.0,1.0,0.9903693907605314,1.4648407670428475e-07,
997,Sarah Kazemy,<|endoftext|>,French,True,1.0,1.0,0.8853535508545082,1.8032418379324818e-06,
998,Taisiya Sergeevna Osintseva,<|endoftext|>,Izhevsk State Medical Academy,True,1.0,0.0,0.07611490161028363,0.00013236846134417608,
999,Eteocles,<|endoftext|>,Oedipus,True,1.0,0.0,0.3686335920971132,6.38998471720831e-05,
